,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,873.91,456.0953,245.5898,1145.5505,0,1145.5505,443.8655,0,2024-09-26 22:00:11+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,537.51,280.5275,151.0533,0,0,0,-431.5807,0,2024-09-27 07:58:51+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,15.30,7.9851,4.2997,0,0,0,-12.2848,0,2024-09-27 07:19:51+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,4193.60,1472.6417,792.9609,2265.6027,2173.0637,92.5390,0,0,2024-09-26 20:12:54+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,1841.13,646.5387,348.1362,994.6750,0,994.6750,0,0,2024-09-25 16:38:01+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,6336.81,2361.8733,1271.7779,4339.5325,3086.2593,1253.2735,705.8812,0,2024-09-27 09:31:52+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,3476.00,1295.5843,697.6223,2380.4115,1780.4517,599.9598,387.2049,0,2024-09-27 08:15:34+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3468.23,1292.6883,696.0629,2375.0903,1776.9052,598.1855,386.3391,0,2024-09-27 00:52:55+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,3386.97,1262.4008,679.7543,2319.4427,1739.8143,579.6283,377.2876,0,2024-09-26 14:49:42+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2496.03,930.3272,500.9454,1709.3147,1333.1475,376.1674,278.0421,0,2024-09-27 09:06:50+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1800.67,671.1507,361.3888,1233.1230,1015.7527,217.3704,200.5835,0,2024-09-25 20:48:00+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,1715.04,639.2344,344.2032,1174.4823,976.6672,197.8153,191.0447,0,2024-09-24 18:12:10+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,1558.92,581.0450,312.8704,1067.5695,905.4066,162.1627,173.6542,0,2024-09-27 09:02:49+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1380.98,514.7227,277.1584,945.7136,0,945.7136,153.8326,0,2024-09-27 00:10:49+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,1009.48,376.2562,202.5995,691.3054,0,691.3058,112.4497,0,2024-09-27 09:05:53+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1006.96,375.3169,202.0937,689.5797,0,689.5800,112.1691,0,2024-09-27 09:00:00+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,815.31,303.8846,163.6302,0,0,0,-467.5148,0,2024-09-26 15:41:46+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,615.02,229.2320,123.4326,0,0,0,-352.6645,0,2024-09-27 09:16:10+00:00
0x59743f1812bb85db83e9e4ee061d124aaa64290000000000000000000000052b,arbitrum,sUSDe/sFRAX,607.47,226.4179,121.9173,0,0,0,-348.3352,0,2024-09-26 16:08:26+00:00
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,527.43,196.5852,105.8536,0,0,0,-302.4387,0,2024-09-27 04:59:49+00:00
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,478.96,178.5193,96.1258,0,0,0,-274.6451,0,2024-09-24 08:07:00+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,460.03,171.4637,92.3266,0,0,0,-263.7902,0,2024-09-26 17:08:08+00:00
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,405.66,151.1987,81.4147,0,0,0,-232.6134,0,2024-09-26 07:30:45+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,356.27,132.7899,71.5023,0,0,0,-204.2922,0,2024-09-27 09:10:31+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,321.65,119.8863,64.5541,0,0,0,-184.4404,0,2024-09-27 07:44:26+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,267.23,99.6027,53.6322,0,0,0,-153.2349,0,2024-09-24 19:37:34+00:00
0xdfa752ca3ff49d4b6dbe08e2d5a111f51773d3950000000000000000000004e8,arbitrum,sFRAX/FRAX,178.09,66.3782,35.7421,0,0,0,-102.1203,0,2024-09-25 16:17:11+00:00
0x69d9bc07a19caad9ae4ca40af18d5a688839a29900020000000000000000058e,arbitrum,ECLP-gUSDC-AUSDC,119.21,44.4323,23.9251,0,0,0,-68.3574,0,2024-09-21 08:07:11+00:00
0x315dd595e82bdc0c194f3a38a08fde480d7e5d2100020000000000000000056a,arbitrum,ECLP-wUSDM-GYD,104.60,38.9868,20.9929,0,0,0,-59.9797,0,2024-09-27 00:41:25+00:00
0x36c2f879f446c3b6533f9703745c0504f3a84885000200000000000000000591,arbitrum,ECLP-sFRAX-aFRAX,98.68,36.7803,19.8048,0,0,0,-56.5850,0,2024-09-27 08:58:30+00:00
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,13.04,4.8603,2.6171,0,0,0,-7.4774,0,2024-09-25 05:13:27+00:00
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-09-27 03:40:30+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-09-27 05:35:34+00:00
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-09-27 08:33:23+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
