,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,1113.65,784.7046,422.5333,1220.3066,1220.3066,0.0000,13.0687,0,2024-10-23 07:13:11+00:00
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,1026.02,722.9584,389.2853,1124.2840,1124.2840,0.0000,12.0403,0,2024-10-24 20:31:47+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,971.55,684.5775,368.6187,1064.5972,1064.5975,0.0000,11.4010,0,2024-10-12 07:25:47+00:00
0x4216d5900a6109bba48418b5e2ab6cc4e61cf4770000000000000000000006a1,mainnet,trenSTETH,963.47,678.8842,365.5530,1055.7435,1055.7435,0.0000,11.3063,0,2024-10-20 01:55:47+00:00
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,539.49,380.1377,204.6895,591.1581,0,591.1583,6.3309,0,2024-10-22 05:41:47+00:00
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,507.81,357.8152,192.6697,556.4440,0,556.4441,5.9591,0,2024-10-23 10:19:47+00:00
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,490.01,345.2729,185.9162,536.9394,0,536.9394,5.7504,0,2024-10-24 02:30:11+00:00
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,410.88,289.5159,155.8932,0,0,0,-445.4092,0,2024-10-16 01:55:59+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,253.95,178.9393,96.3519,0,0,0,-275.2912,0,2024-10-22 05:40:47+00:00
0xb757ddbc72155c0a41058e148969ba29ba071a2e0000000000000000000006ce,mainnet,balETH/wstETH,182.82,128.8194,69.3643,0,0,0,-198.1837,0,2024-10-24 18:52:47+00:00
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,143.77,101.3038,54.5482,0,0,0,-155.8520,0,2024-10-22 16:02:59+00:00
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,32.11,22.6255,12.1830,0,0,0,-34.8084,0,2024-10-22 20:32:47+00:00
0x8296057edb832feac03269e9fce8304ebcbabcaf00000000000000000000069c,mainnet,B-baoETH-wstETH-BPT,20.88,14.7126,7.9221,0,0,0,-22.6347,0,2024-10-21 21:03:47+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-08-15 17:50:47+00:00
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-08 14:18:59+00:00
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-24 07:10:35+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-07-02 09:27:47+00:00
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-09-27 04:00:23+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4545.30,7748.2857,4172.1538,11920.4395,8020.8190,3899.6205,0,0,2024-10-24 19:15:55+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,931.94,970.7283,522.6998,1505.3098,1361.9697,143.3401,11.8817,0,2024-10-24 06:21:27+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,321.21,334.5791,180.1580,518.8323,0,518.8323,4.0952,0,2024-10-24 14:58:23+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,9.97,10.3850,5.5919,0,0,0,-15.9769,0,2024-10-24 06:31:47+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,3024.97,894.0791,481.4272,1611.3501,1084.2173,527.1328,235.8437,0,2024-10-24 20:37:31+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,518.66,153.2984,82.5453,0,0,0,-235.8437,0,2024-10-24 15:08:51+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,9108.19,3474.0226,1870.6276,6209.1822,4552.9626,1656.2196,864.5320,0,2024-10-24 20:36:40+00:00
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,4839.39,1845.8278,993.9073,3299.0807,2594.8638,704.2168,459.3456,0,2024-10-24 00:12:06+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3815.93,1455.4623,783.7105,2601.3736,2125.4027,475.9708,362.2008,0,2024-10-24 14:45:35+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2779.37,1060.1002,570.8232,1894.7358,1649.9328,244.8033,263.8124,0,2024-10-24 18:20:03+00:00
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,1628.99,621.3252,334.5597,1110.5055,1110.5054,0.0000,154.6206,0,2024-10-24 14:36:35+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1523.63,581.1391,312.9210,1038.6800,1038.6802,0.0000,144.6199,0,2024-10-24 05:06:05+00:00
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,1420.03,541.6242,291.6438,968.0545,0,968.0548,134.7865,0,2024-10-24 09:11:12+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,1332.73,508.3265,273.7143,908.5411,0,908.5409,126.5004,0,2024-10-24 14:13:31+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,1192.67,454.9051,244.9489,813.0602,0,813.0601,113.2061,0,2024-10-21 21:19:18+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,960.20,366.2370,197.2046,654.5818,0,654.5820,91.1402,0,2024-10-24 12:01:01+00:00
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,783.15,298.7071,160.8423,0,0,0,-459.5493,0,2024-10-22 12:06:28+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,619.82,236.4102,127.2978,0,0,0,-363.7079,0,2024-10-24 12:03:29+00:00
0x59743f1812bb85db83e9e4ee061d124aaa64290000000000000000000000052b,arbitrum,sUSDe/sFRAX,471.82,179.9604,96.9017,0,0,0,-276.8621,0,2024-10-24 18:38:31+00:00
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,450.64,171.8820,92.5518,0,0,0,-264.4338,0,2024-10-24 17:33:57+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,450.51,171.8324,92.5251,0,0,0,-264.3575,0,2024-10-23 18:31:35+00:00
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,356.97,136.1546,73.3140,0,0,0,-209.4686,0,2024-10-24 12:14:28+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,269.52,102.7996,55.3536,0,0,0,-158.1533,0,2024-10-23 23:40:34+00:00
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,255.87,97.5933,52.5502,0,0,0,-150.1435,0,2024-10-22 09:14:38+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,242.32,92.4251,49.7673,0,0,0,-142.1924,0,2024-10-23 21:41:14+00:00
0x38161e9efb8de52d00a1eb0f773223fd28fdd7c20002000000000000000005a0,arbitrum,ECLP-GHO-USDe-rh,207.42,79.1136,42.5996,0,0,0,-121.7132,0,2024-10-24 19:27:05+00:00
0xc757f12694f550d0985ad6e1019c4db4a803f1600002000000000000000004de,arbitrum,50wstETH/50sFRAX,147.19,56.1408,30.2297,0,0,0,-86.3705,0,2024-10-23 10:49:41+00:00
0x36c2f879f446c3b6533f9703745c0504f3a84885000200000000000000000591,arbitrum,ECLP-sFRAX-aFRAX,122.43,46.6969,25.1445,0,0,0,-71.8414,0,2024-10-23 22:50:29+00:00
0xdfa752ca3ff49d4b6dbe08e2d5a111f51773d3950000000000000000000004e8,arbitrum,sFRAX/FRAX,116.02,44.2521,23.8280,0,0,0,-68.0801,0,2024-10-23 21:11:25+00:00
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,44.16,16.8434,9.0695,0,0,0,-25.9129,0,2024-10-24 16:37:04+00:00
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,39.73,15.1537,8.1597,0,0,0,-23.3134,0,2024-10-24 12:48:33+00:00
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,32.08,12.2359,6.5885,0,0,0,-18.8244,0,2024-10-24 14:07:46+00:00
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,6.94,2.6470,1.4253,0,0,0,-4.0724,0,2024-10-24 15:42:13+00:00
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,5.60,2.1359,1.1501,0,0,0,-3.2861,0,2024-10-24 03:40:47+00:00
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,4.23,1.6134,0.8688,0,0,0,-2.4821,0,2024-10-24 16:41:47+00:00
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-24 19:33:49+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-10-02 23:13:03+00:00
